Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Build_Paint_N,Building_Fenced,Build_Fence_N,Garden,Garden_V,Garden_O,Garden_T,Settlement,Settlement2,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H13597,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,5634,2,1950,11,64122.0,1
H12808,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,400,3,1900,3,92012.0,0
H4837,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,6000,2,1980,0,62193.0,1
H18770,2012,0.327868852,1,V,0,N,1,O,0,1,0,R,0,14950,3,1977,11,93055.0,1
H17240,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,1000,3,1850,5,92063.0,1
H13791,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2160,1,1900,3,10033.0,0
H7052,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,900,2,1960,0,83050.0,0
H23,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1300,2,1960,5,26058.0,0
H1278,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,3000,1,1980,0,88531.0,0
H304,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,1356,1,1980,0,63075.0,0
H14318,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,460,2,1980,0,38151.0,0
H17249,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,1960,0,0.0,0
H12702,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,3142,1,1988,0,74042.0,0
H18757,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,5200,3,1954,11,38185.0,1
H3871,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,872,1,1940,3,91174.0,0
H16838,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,8700,2,1995,5,31555.0,0
H4260,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,814,4,0,0,75109.0,0
H6318,2016,1.0,1,N,1,V,0,V,1,0,0,U,1,765,3,1960,0,92012.0,1
H3545,2013,0.665753425,0,N,1,V,0,V,1,0,0,U,1,440,2,1960,0,30007.0,0
H3782,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,5400,4,1970,7,6104.0,1
H4831,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,250,2,1960,0,34172.0,0
H2772,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,300,2,1960,0,77186.0,1
H4263,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,2670,1,1988,0,74298.0,0
H3367,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,1065,1,1960,0,55029.0,0
H1704,2012,0.915300546,1,N,1,V,0,V,1,0,0,U,1,812,4,1960,0,75105.0,0
H3201,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,120,1,1960,0,7102.0,0
H223,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,1879,2,1980,0,14488.0,0
H13770,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,400,3,1980,0,92046.0,0
H6463,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,6650,4,1912,8,6083.0,1
H2618,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,3500,2,1979,3,77514.0,0
H6317,2013,1.0,1,V,0,V,0,V,1,0,0,U,1,430,2,1980,0,83062.0,0
H4022,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,4700,2,1988,0,13207.0,0
H3696,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1100,1,1988,0,5023.0,1
H16135,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,6400,3,1965,11,38185.0,1
H14723,2013,0.665753425,0,N,1,V,0,V,1,0,0,U,1,17860,1,1960,0,13077.0,1
H7190,2013,0.945205479,0,N,1,V,0,V,1,0,0,U,1,470,3,1960,0,54395.0,0
H14855,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,480,4,1960,0,6083.0,0
H2354,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,460,1,1980,0,85060.0,0
H15786,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2015,2,2009,3,64102.0,0
H4408,2013,0.0,0,V,0,V,0,V,1,0,0,U,1,400,1,1988,0,17300.0,0
H15146,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,975,1,1999,4,19031.0,0
H2411,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1200,2,1900,5,64422.0,1
H4744,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2115,2,1980,0,21231.0,0
H7164,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1314,1,2003,5,63113.0,0
H19015,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,3043,2,1964,2,95607.0,0
H17480,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,710,2,2003,4,77058.0,0
H18373,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,650,2,1989,4,31555.0,1
H16516,2016,0.967213115,1,V,0,N,1,O,0,1,0,R,0,3933,2,2009,5,69266.0,0
H13446,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,450,4,1960,0,6088.0,0
H1571,2013,1.0,0,V,0,N,1,T,0,0,1,R,0,6203,1,1990,5,74173.0,0
H5153,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,2692,3,1960,5,33522.0,0
H5736,2015,0.0,0,V,0,V,0,V,1,0,0,U,1,755,2,0,0,26362.0,0
H3770,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,2050,1,0,0,74243.0,0
H5184,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1300,4,1980,0,6032.0,1
H6321,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,1300,2,1960,0,13205.0,1
H12661,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,5312,2,1988,0,66171.0,0
H3848,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,3100,3,1960,0,92004.0,1
H18546,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,9618,2,1990,6,14118.0,1
H16588,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,420,3,1950,4,92012.0,0
H369,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,580,2,1980,0,65440.0,0
H3850,2015,0.857534247,0,V,0,V,0,V,1,0,0,U,1,3325,1,1988,0,5023.0,0
H12681,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,580,3,1960,0,93045.0,0
H2366,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,915,2,1988,2,83119.0,1
H17445,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,8500,1,2005,4,73143.0,0
H14738,2013,0.747945205,0,V,0,N,1,O,0,1,0,R,0,330,2,2004,3,30276.0,0
H4142,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,1302,1,1988,0,74081.0,0
H15306,2013,0.0,1,V,0,N,1,O,0,1,0,R,0,2330,4,1970,7,75116.0,0
H19802,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,1470,4,1970,6,6011.0,0
H16811,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,770,2,1960,4,59183.0,1
H5318,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,487,3,1960,0,64445.0,0
H5601,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,3806,1,1980,0,44926.0,0
H5768,2016,0.584699454,0,V,0,N,1,O,0,1,0,R,0,441,4,1950,3,75113.0,0
H15113,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,650,2,2008,3,66072.0,0
H17459,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,0,2,1930,0,0.0,0
H3586,2016,0.99726776,1,V,0,V,0,V,1,0,0,U,1,3950,3,0,0,92004.0,1
H15644,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,3343,4,1970,7,6083.0,0
H15491,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,910,1,2009,4,86194.0,0
H2423,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,600,2,1960,4,62826.0,0
H14370,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1548,1,1988,0,91386.0,0
H16090,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,550,2,1900,5,66136.0,1
H16147,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1260,4,1890,6,75107.0,0
H14602,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,1858,4,1960,0,75111.0,0
H18026,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1536,1,1998,4,27229.0,1
H4626,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,770,1,1960,0,58194.0,0
H15099,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,2200,1,1988,0,74258.0,0
H13388,2015,0.997260274,0,N,1,V,0,V,1,0,0,U,1,900,1,1960,0,45234.0,0
H18790,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,2200,2,1988,6,31555.0,0
H18078,2014,0.747945205,1,V,0,N,1,O,0,1,0,R,0,11007,1,1970,8,91432.0,0
H3851,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,900,1,1960,0,33063.0,0
H4635,2014,0.539726027,1,N,1,V,0,V,1,0,0,U,1,250,3,1960,0,33063.0,0
H17298,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,3147,2,1996,5,83036.0,0
H2703,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,245,2,1991,3,38416.0,0
H226,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,2897,2,1980,0,14118.0,1
H412,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,600,2,1988,0,11262.0,0
H2801,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,2030,2,1980,0,68278.0,0
H15698,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,5264,1,1960,5,33063.0,0
H1780,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,250,4,1960,2,75113.0,0
H16208,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,518,2,2009,3,68021.0,0
H15489,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,510,3,1898,4,33063.0,0
H18177,2013,0.24109589,0,V,0,N,1,O,0,1,0,R,0,550,1,1960,3,1283.0,0
H12623,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,733,3,1979,5,92036.0,0
H17989,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,696,3,1950,6,92024.0,0
H6277,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1520,1,1980,0,54043.0,0
H17596,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,350,2,1930,3,77372.0,1
H19029,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,12310,3,1994,6,92071.0,1
H18930,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,350,1,1940,3,10387.0,0
H15041,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,4000,2,1988,0,13216.0,0
H13902,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1052,2,1977,5,76351.0,1
H5341,2014,1.0,1,V,0,V,0,V,1,0,0,U,1,767,3,0,0,94016.0,0
H1903,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,1250,2,1980,0,34324.0,1
H14531,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,665,1,1980,0,27355.0,1
H15087,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,400,1,0,0,10387.0,0
H14105,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,550,1,1700,3,10387.0,0
H15870,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,225,3,1950,2,92020.0,0
H18385,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,234,3,1950,2,94041.0,0
H2974,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,710,2,1900,4,67447.0,0
H12628,2014,0.383561644,1,N,1,V,0,V,1,0,0,U,1,4301,1,1988,0,13004.0,1
H3029,2014,0.0,0,V,0,V,0,V,1,0,0,U,1,550,2,0,0,69069.0,1
H18926,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,2039,1,1970,4,13001.0,0
H15492,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1129,3,1988,6,64445.0,0
H17897,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,3989,1,2001,6,74119.0,0
H16183,2016,0.967213115,1,V,0,N,1,O,0,1,0,R,0,1210,1,1600,3,33018.0,0
H7314,2013,0.0,0,V,0,V,0,V,1,0,0,U,1,800,2,1980,0,62826.0,0
H13740,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,462,2,1960,0,29019.0,1
H17218,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,700,4,1900,3,6163.0,0
H16125,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2665,3,1972,4,33318.0,0
H2111,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1350,2,1958,4,26058.0,0
H17343,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1368,4,1900,7,75118.0,1
H14862,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,2250,3,1980,0,94068.0,0
H4056,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1700,2,1980,2,31555.0,0
H1553,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,2110,1,1980,0,36044.0,1
H5429,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,585,1,1980,0,19031.0,0
H19701,2015,0.632876712,0,V,0,N,1,O,0,1,0,R,0,1250,1,2015,5,35288.0,0
H6792,2015,0.747945205,1,N,1,V,0,V,1,0,0,U,1,1081,4,1960,0,75109.0,0
H4507,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,396,2,1980,0,30351.0,0
H13724,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,820,2,1960,0,13205.0,0
H13390,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,600,1,1988,0,17094.0,0
H3052,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,2675,3,1960,0,38185.0,0
H6963,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1420,2,1980,0,13201.0,0
H4843,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,4200,2,1967,6,38421.0,0
H18202,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,6300,2,1973,5,13213.0,0
H6833,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,443,4,1960,0,6128.0,0
H12616,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,550,4,0,0,75106.0,0
H17059,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,750,2,1980,2,83126.0,0
H19853,2016,0.893442623,0,V,0,N,1,O,0,1,0,R,0,864,2,1950,3,62516.0,0
H5228,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,2406,1,1988,0,88075.0,0
H3893,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,680,2,1960,0,39300.0,0
H575,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,189,1,1960,0,12176.0,0
H15713,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,300,3,1900,4,93048.0,0
H617,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,1500,4,0,0,75114.0,0
H2912,2014,0.0,0,V,0,V,0,V,1,0,0,U,1,300,2,0,0,26362.0,0
H6353,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,536,2,1960,4,59183.0,0
H19008,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,5000,3,1992,7,92044.0,0
H13994,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,999,2,2007,3,66130.0,0
H4970,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,4800,2,1974,5,29151.0,1
H12770,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,4189,1,1988,0,32013.0,0
H15932,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,800,2,1988,3,34108.0,1
H4560,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,800,4,1967,4,6027.0,1
H397,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,850,1,1960,0,41018.0,0
H12982,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,3500,2,1988,0,42218.0,1
H15417,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,4400,2,1990,7,62826.0,0
H4763,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,1972,2,1960,0,13001.0,1
H6447,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,166,2,1960,3,62160.0,0
H15398,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2918,2,2008,4,31555.0,0
H6781,2013,0.150684932,0,V,0,V,0,V,1,0,0,U,1,8900,2,0,0,31555.0,1
H18700,2012,0.75136612,1,V,0,N,1,O,0,1,0,R,0,3200,2,2000,4,78621.0,0
H6294,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,756,3,1960,0,54395.0,1
H14994,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,4480,3,1960,0,94068.0,1
H15922,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,400,2,1980,2,30189.0,0
H3395,2015,0.0,1,V,0,V,0,V,1,0,0,U,1,220,3,0,0,93063.0,0
H3360,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,850,3,0,0,67482.0,0
H4273,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,3664,2,1960,4,63113.0,0
H16152,2014,0.293150685,0,V,0,N,1,O,0,1,0,R,0,4400,3,2006,7,59512.0,0
H17658,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,515,4,1900,3,6159.0,0
H4224,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,3248,4,1900,6,75103.0,0
H5947,2015,0.0,0,V,0,V,0,V,1,0,0,U,1,525,1,0,0,13004.0,0
H6661,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1800,1,1980,0,12300.0,0
H19035,2014,0.747945205,1,V,0,N,1,O,0,1,0,R,0,6280,3,1960,9,92004.0,1
H7013,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,390,3,1960,0,92023.0,0
H16408,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,3213,1,2010,2,13117.0,0
H13546,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,4100,2,1963,6,31555.0,0
H6790,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,500,3,1960,0,93070.0,0
H17560,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1360,4,1900,8,75108.0,0
H18298,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,8900,2,2012,6,13214.0,0
H18612,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,3349,1,2012,4,91174.0,0
H12683,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,388,1,1960,0,28140.0,0
H15795,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,350,2,1950,3,83137.0,0
H18687,2015,0.495890411,1,V,0,N,1,O,0,1,0,R,0,2128,2,1960,4,13001.0,0
H1286,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,700,1,0,0,21054.0,0
H1869,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2460,1,0,0,74241.0,0
H3844,2013,0.747945205,0,V,0,V,0,V,1,0,0,U,1,480,3,1960,0,54395.0,0
H16933,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,500,2,1990,2,40046.0,0
H14745,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,446,2,1980,0,21231.0,0
H2364,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,1087,2,1960,0,26362.0,0
H4262,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1491,2,1990,2,66210.0,0
H6651,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1000,2,1980,0,34023.0,0
H1803,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,2600,3,0,0,92026.0,1
H5634,2012,0.163934426,0,V,0,V,0,V,1,0,0,U,1,8150,2,1980,0,83050.0,0
H352,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,750,2,1960,4,63113.0,0
H7442,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,415,2,1988,3,66136.0,0
H3215,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,500,2,1960,0,13201.0,0
H4102,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,712,3,1900,2,64483.0,1
H19426,2013,0.084931507,0,V,0,N,1,O,0,1,0,R,0,2500,2,2000,7,31555.0,0
H2376,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,250,1,1980,0,13117.0,0
H6479,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1100,2,2003,4,63113.0,0
H2043,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,700,2,1960,0,13206.0,0
H1807,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,420,2,1960,0,67447.0,0
H4740,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,400,2,1950,3,34324.0,1
H5198,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1300,1,1980,0,13047.0,0
H6079,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,500,2,1980,0,34032.0,0
H7079,2012,0.74863388,0,N,1,V,0,V,1,0,0,U,1,416,3,1988,0,33063.0,0
H4238,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1920,2,1960,0,13209.0,0
H5227,2014,0.901369863,1,N,1,V,0,V,1,0,0,U,1,240,2,1960,0,64122.0,0
H6295,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,981,4,1900,5,75118.0,1
H15515,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,450,4,1920,4,6012.0,0
H16906,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,731,2,2010,3,34032.0,0
H2742,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,460,2,1969,1,38229.0,0
H3238,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,0,1,1984,0,0.0,0
H7281,2014,0.052054795,0,N,1,V,0,V,1,0,0,U,1,400,3,1980,0,83137.0,1
H1893,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,2041,1,1980,0,21171.0,0
H15000,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1845,2,1980,0,57606.0,0
H19922,2016,0.579234973,1,V,0,N,1,O,0,1,0,R,0,500,2,1950,1,9301.0,0
H4809,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1414,2,1960,0,13205.0,1
H5218,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1600,1,1988,0,74298.0,0
H7216,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2900,2,1980,6,57672.0,0
H5004,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1508,2,1980,0,29232.0,0
H13985,2016,1.0,0,N,1,V,0,V,1,0,0,U,1,420,2,1988,0,13001.0,0
H6207,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,3100,1,1988,0,73013.0,0
H2325,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,2700,1,1980,5,35288.0,0
H4447,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,3500,4,1900,4,6004.0,0
H14030,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1765,4,1980,0,75109.0,0
H14844,2013,0.832876712,0,N,1,V,0,V,1,0,0,U,1,2550,2,1988,0,83118.0,0
H4838,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,980,2,1998,3,68120.0,1
H13996,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,3400,3,1960,5,92051.0,1
H4674,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,10954,2,1979,4,30133.0,1
H3759,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,6000,3,1900,7,64483.0,1
H3686,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1700,2,1980,0,31555.0,1
H16482,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1820,2,1980,4,83126.0,1
H7290,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,4350,1,1980,0,13047.0,0
H1487,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,2724,2,1960,5,13209.0,0
H19444,2015,0.745205479,0,V,0,N,1,O,0,1,0,R,0,555,2,2014,2,31157.0,0
H13668,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,360,2,1960,0,13208.0,0
H18570,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,730,3,1900,4,93062.0,0
H18636,2016,0.792349727,0,V,0,N,1,O,0,1,0,R,0,710,1,2012,4,84054.0,0
H4957,2016,1.0,1,V,0,V,0,V,1,0,0,U,1,473,2,1960,0,69388.0,1
H3812,2013,0.547945205,0,N,1,V,0,V,1,0,0,U,1,800,3,1980,0,83137.0,1
H18804,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,730,2,2012,3,69027.0,0
H1838,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,135,3,1980,0,38185.0,0
H16530,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2566,1,2010,3,44190.0,0
H6830,2012,0.74863388,0,N,1,V,0,V,1,0,0,U,1,2911,2,1960,0,26362.0,0
H3665,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,2240,1,1980,0,86194.0,0
H5542,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,770,1,1960,0,91174.0,1
H6589,2013,0.805479452,0,N,1,V,0,V,1,0,0,U,1,215,1,0,0,73088.0,0
H5668,2012,0.0,1,V,0,V,0,V,1,0,0,U,1,300,4,0,0,75116.0,0
H3528,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,3400,2,1974,4,14365.0,0
H19240,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,685,2,1995,5,77470.0,0
H3346,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1000,3,0,0,67482.0,0
H16366,2012,0.49726776,0,V,0,N,1,O,0,1,0,R,0,620,2,1954,3,68161.0,0
H4335,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,400,2,1900,4,13215.0,0
H6267,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2250,1,1988,0,74164.0,0
H3196,2015,0.0,0,V,0,V,0,V,1,0,0,U,1,305,2,0,0,38138.0,0
H18311,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,4650,1,1960,5,13001.0,1
H3488,2016,0.193989071,0,V,0,N,1,O,0,1,0,R,0,1265,1,1850,4,44003.0,0
H293,2014,0.167123288,0,V,0,V,0,V,1,0,0,U,1,5000,2,1980,0,21231.0,0
H5794,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,370,2,1960,0,13203.0,0
H12800,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,2000,1,1980,0,74058.0,0
H5838,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,2150,1,1983,4,63075.0,0
H15468,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,800,2,2009,3,34113.0,0
H4373,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,5300,1,1980,0,84007.0,0
H3775,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,1156,2,1980,0,25356.0,1
H19934,2016,0.25136612,1,V,0,N,1,O,0,1,0,R,0,750,1,1938,3,19031.0,0
H12738,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,650,2,1988,0,69141.0,1
H5910,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,320,1,1960,0,5061.0,0
H13516,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,3400,2,1988,0,77118.0,0
H4211,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,3500,2,1900,7,13213.0,1
H5726,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,680,2,1960,0,13202.0,0
H4601,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,350,2,1960,0,95555.0,1
H6803,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,330,3,1980,0,94068.0,0
